"","E1","E2","E3","F1","F2","F3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GS1-174L6.4",16.0795732786871,28.5090547820087,16.7151051412611,29.320410974924,14.3201388516942,36.7608071376072,23.6175150276971,0.391832716183102,0.476053239933846,0.823085914166979,0.410459138386432,NA
"TPR",5648.52438461307,5648.21393341157,5127.90355985819,5681.78572674941,5373.42151382103,5934.93557340053,5569.13078197563,0.0495745330250904,0.0567535754195173,0.873505019880068,0.38238787129135,0.960178995591938
"ODR4",1624.03690114739,1644.40227982626,1792.14996862391,1682.73662986521,1726.84027329254,1708.41014223722,1696.42936583209,0.0143362327982054,0.065815688531974,0.21782394316578,0.827566288512739,0.994967510486715
"PDC-AS1",29.8620646604188,14.8247084866445,23.2557984574067,14.0228052488767,30.3249999212348,13.5434552612237,20.9723053393009,-0.211264744230543,0.497780625168439,-0.424413353089135,0.671264384091654,NA
"PLA2G4A",1336.90166402798,1345.62738571081,1390.26070153185,1315.59409244007,1350.30485760387,1520.73654790312,1376.57087486962,0.0399629126581725,0.073990423231227,0.540109258914288,0.589121685773359,0.982894286533554
"LINC01036",52.8328836299718,19.3861572517659,23.2557984574067,50.9920190868244,33.6944443569276,34.8260278145752,35.8312217662453,0.328267190051473,0.408573469842932,0.803447150344022,0.421716331800764,NA
"RPS27AP5",11.4854094847765,13.6843462953642,22.5290547556128,19.1220071575592,21.0590277230798,22.2499622148675,18.3549679385433,0.362519114128466,0.495883157464386,0.731057525692434,0.464744016496384,NA
"RGS2",6142.39699245846,4538.64152129579,5992.00182129121,6442.84161162026,6241.05345601192,6576.31491898562,5988.87505361054,0.207869580544129,0.134117249506687,1.54990936146335,0.121163272412745,0.857669490512561
"UCHL5",2116.76096804431,2381.07625539337,2288.51591694918,2251.2976426833,2299.64582736031,2288.84393914681,2271.02342492955,0.0112667200638869,0.0615966972229248,0.182911106793786,0.854867767960208,0.994967510486715
"RO60",1271.43482996476,1322.82014188521,1429.50486142872,1333.44129912046,1263.54166338479,1252.76961166319,1312.25206790785,-0.0677591944868073,0.0729606997568313,-0.92870812249115,0.35304037019084,0.948292610395948
"GLRX2",1000.37916612403,954.483154101653,960.755173771616,852.841519227138,987.247219657979,916.118009455632,945.304040389675,-0.0772657725407775,0.0817500151867173,-0.945146889138824,0.344583889766697,0.945455941187828
"CDC73",2604.89087114731,3023.10016908421,3079.21306450101,3018.72752994001,2848.02290926931,2865.40817741033,2906.56045355869,0.0020609529761812,0.0669214092596002,0.0307966164936305,0.975431738788635,0.999054896850553
"B3GALT2",113.705553899287,133.422376379801,154.796408482114,146.60205487462,149.097916279405,197.34749094926,149.161966810748,0.288178563661552,0.193006031739417,1.49310651622863,0.135409307113044,0.86377223226194
"F13B",25.2679008665083,42.1934010773729,44.3313658094316,29.320410974924,45.4874998818523,48.369483075799,39.161676947648,0.140810240257401,0.358074347939364,0.393243026393072,0.694139993730667,NA
"ASPM",3492.71302432053,3817.93261640661,3734.73588351916,3441.96128836065,3210.23818610628,3962.42805356945,3610.00150871378,-0.0577543914664098,0.0709721704508444,-0.813761099590589,0.415781824122401,0.968257013753252
"ZBTB41",559.339441908615,581.584717552978,561.772881486732,577.484616158286,598.076387335465,599.781590139907,579.67327243033,0.0619727843549744,0.0926572905230798,0.668838728233023,0.503598358967381,0.973835424849965
"DENND1B",52.8328836299718,63.8602827116996,31.2499791771403,53.5416200411656,40.4333332283131,38.6955864606392,46.7689475414883,-0.147481826927214,0.338960746168596,-0.435100018495529,0.663489830008462,0.98898551548829
"C1orf53",36.7533103512847,49.035574225055,48.6918280201954,61.1904229041893,40.4333332283131,25.1521311994155,43.5427666547422,-0.106814581852147,0.355625225486174,-0.300357157471382,0.763904739206909,0.994967510486715
"NEK7",1522.96529768136,1728.78908198101,1532.70246708346,1543.78337785361,1439.59513514973,1589.42121387075,1559.54276226999,-0.0649075912017561,0.0732593940942486,-0.885996833638183,0.375619233450317,0.958487826047457
"PTPRC",6.89124569086589,20.5265194430463,23.2557984574067,10.1984038173649,18.5319443963102,9.67389661515979,14.846301403359,-0.402308066242467,0.59319732364611,-0.678202766947203,0.497643138428063,NA
"MIR181A1HG",24.1193599180306,43.3337632686533,27.6162606681705,36.9692138379477,20.2166666141566,39.6629761221551,31.9863734048523,0.0219083860249607,0.404313315955781,0.0541866546570947,0.956786453104518,NA
"ZNF281",2530.23570949626,2849.76511600959,2747.81793648297,2446.3421156904,2434.42360478802,2607.11513778556,2602.61660337547,-0.118538839628021,0.0622510568187667,-1.90420605987665,0.0568833528249984,0.743063657881798
"KIF14",1893.94402403964,2207.74120231876,1812.49879227414,2046.05476585883,1950.90832826611,2015.07266493778,1987.70329628254,0.0251632215215235,0.074115925476337,0.339511668508509,0.734224308351952,0.994967510486715
"DDX59",1003.82478896946,919.131926171962,1025.43536323128,1022.38998269083,1081.59166385738,1053.4873413909,1017.64351105197,0.098066188448819,0.077888022026367,1.25906636087923,0.208006363524964,0.918115438147606
"CAMSAP2",3351.44248765778,4015.21527549811,3659.88128223439,3684.17337902306,3339.11943577153,3883.10210132514,3655.488993585,-0.0162930135163783,0.070960944289673,-0.229605365028231,0.818398437559927,0.994967510486715
"KIF21B",9.18832758782118,15.9650706779249,8.72092442152753,20.3968076347298,15.1624999606174,19.3477932303196,14.7969039188234,0.707414627675763,0.552173764406276,1.28114494616819,0.200142759233602,NA
"TMEM9",1281.77169850106,1207.64356056589,1241.27824266408,1343.63970293782,1361.25555201988,1399.81284021362,1305.90026615039,0.138437387589653,0.0684253773208523,2.02318778514744,0.0430537905456559,0.704248061947956
"LAD1",11.4854094847765,27.3686925907284,22.5290547556128,30.5952114520946,16.8472221784638,23.2173518763835,22.0071570563433,0.180216869210201,0.474999341738246,0.379404460963468,0.704387538398407,NA
"PHLDA3",11833.4173921652,8840.08770680527,9534.87736753676,9260.15066616731,10223.7367790008,9859.63543017086,9925.31755697436,-0.0417098978699794,0.124551894499481,-0.334879674352551,0.737715855242799,0.994967510486715
"CSRP1",2100.68139476562,2090.28389661688,2169.32994985497,2080.47437874244,2227.20277199292,2254.01791133223,2153.66505055084,0.0455351040175556,0.0602374319794578,0.755927046044791,0.449692937178965,0.971148503114056
"NAV1",829.246564800862,791.411360748563,748.546012847779,898.73433640528,816.247914546571,755.53132564398,806.619585832173,0.0599413649087917,0.0901610792155253,0.664825281932407,0.506162250186577,0.973835424849965
"IPO9",5506.10530700184,5546.72169838762,5405.51965394348,5231.78115830818,5411.32776372257,5429.95817008919,5421.90229190882,-0.0333396229455698,0.0463626459132472,-0.71910526866724,0.472076061303159,0.972834222442213
"SHISA4",474.347411721269,340.968295192825,361.191619791598,448.729767964055,441.397221075752,420.814502759451,414.574803084158,0.159128411441658,0.12765238628027,1.24657608117314,0.212552976533226,0.919880030120185
"LMOD1",9.18832758782118,6.8421731476821,5.08720591255772,17.8472066803885,21.9013888320029,15.4782345842557,12.7240894574514,1.41894020005579,0.608494088294008,2.33188822595463,0.0197065720389678,NA
"TIMM17A",4130.15325072562,4160.04127379072,3891.71252310666,3987.57589258967,4179.79582247687,4019.50404359889,4061.46380104807,0.00221214706953246,0.0521917056183108,0.0423850311716267,0.966191761020719,0.998492331234247
"RNPEP",1763.01035591319,1656.94626393035,1878.63246913739,1713.3318413173,1754.63818988701,1823.52951195762,1765.01477202381,-0.00351295176379885,0.0676404430562766,-0.051935670511148,0.958579951659198,0.998492331234247
"ARL8A",330.779793161563,331.845397662582,383.720674547211,360.768535039283,406.018054500978,415.977554451871,371.518334893915,0.174588660621983,0.12056931713886,1.44803557625618,0.147607101220937,0.874836733085917
"UBE2T",1440.27034939097,1554.31366671512,1514.53387453861,1467.29534922337,1535.62430156698,1376.59548833724,1481.43883829538,-0.0419096139432966,0.0701007908101765,-0.597847948060702,0.549941394059801,0.978284393666733
"PPP1R12B",3115.99159321986,3718.72110576522,3595.92783647652,3565.6169346462,3664.27082381588,3692.52633800649,3558.84243865503,0.0660776208577623,0.0645986337147958,1.02289502204484,0.306357483395819,0.945306692299434
"RP11-175B9.3",8.03978663934354,13.6843462953642,14.5348740358792,11.4732042945355,5.89652776246233,14.5108449227397,11.3565973250541,-0.210641668661076,0.637569589938721,-0.330382239029502,0.741111160012811,NA
"KDM5B",4217.44236280992,4422.3245777852,4560.3167287571,4363.642033355,4577.39026588862,4877.57867336357,4503.1157736599,0.0660106251350622,0.0563480959002902,1.17147925019277,0.2414061935593,0.933467684727124
"PCAT6",80.3978663934354,78.6849911983441,86.4825005134813,80.3124300617484,112.034027486784,87.0650695364381,87.4961475317053,0.191637677055323,0.232150598160002,0.825488620637723,0.409094240498075,0.967444593630696
"MGAT4EP",6.89124569086589,15.9650706779249,8.72092442152753,10.1984038173649,6.73888887138552,11.6086759381917,10.0205349028767,-0.144517477160374,0.671737373995469,-0.215139848927549,0.829658286293103,NA
"TUBA5P",76.9522435480024,57.0181095640175,65.4069331614565,93.0604348334546,61.4923609513929,44.499924429735,66.4050010813431,-0.0164805232500105,0.293674370778858,-0.0561183572345871,0.955247520024047,0.998492331234247
"ACTG1P25",13.7824913817318,11.4036219128035,23.2557984574067,12.7480047717061,28.6402777033885,15.4782345842557,17.551404801882,0.225111099770707,0.534954032814869,0.42080456630301,0.673897796979065,NA
"RABIF",614.469407435542,630.620291778033,644.621663491243,696.041060535153,647.775692761933,609.455486755067,640.497267126162,0.0439590042641949,0.0925283319172539,0.475086963671911,0.634724989922668,0.987000256401261
"KLHL12",1428.78493990619,1288.6092761468,1417.15021849822,1338.54050102914,1458.12707954604,1459.79099922761,1398.50050239233,0.042672145118138,0.072405569486045,0.589348932976245,0.555627225841883,0.978344753442517
"HNRNPA1P59",32.1591465573741,30.7897791645694,21.0755673520249,10.1984038173649,32.8520832480044,25.1521311994155,25.3711852231255,-0.259543908489173,0.459673678412922,-0.56462643104839,0.572327883585244,NA
"ADIPOR1",3700.59893599498,3877.23145035319,3843.02069508646,4141.82675032731,3869.80693439314,4018.53665393738,3908.50357001541,0.0738267869921798,0.0519778961519927,1.42034965740624,0.155505911170019,0.880084939743994
"CYB5R1",1848.00238610054,1504.13773029878,1635.90007273821,1713.3318413173,1774.01249539224,1785.8013151585,1710.19764016759,0.0813185116603777,0.0753597054815729,1.0790715162795,0.280555847786425,0.945106719663277
