"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RNF25",1957.14091909446,-0.777780824064503,0.63451993203374,-1.22577839528474,0.220282079485633,0.59828833393982
"STK36",938.783484633862,0.662601898443139,0.498470776826556,1.32926929570776,0.18375914033711,0.580733571917687
"TTLL4",3211.35196412135,0.595705834844626,0.691667796331193,0.861260041315242,0.389094838130263,0.707828409179134
"CYP27A1",5782.86537859629,0.484686036516477,0.513484427116786,0.943915746847452,0.345212704483093,0.67995522013234
"NHEJ1",317.474005655864,0.159674223404554,0.50713686213194,0.3148543033005,0.752872278870411,0.90638158315635
"CNPPD1",3707.07048753639,1.26033479909725,0.721307836424056,1.74729115012179,0.0805868474261035,0.574250654029296
"RETREG2",7341.84313563724,0.702417774816324,0.468735506079959,1.49853758826732,0.133993634298258,0.574250654029296
"ZFAND2B",1956.48497820434,-1.76380695031196,0.954432113963137,-1.84801718687777,0.0645998565559431,0.574250654029296
"GLB1L",269.199389578274,0.113420364901342,0.314533968916144,0.360598142363379,0.718399878200064,0.889493658913893
"STK16",1914.88972567461,0.499545345413787,0.322626351120713,1.54837118443211,0.121532954806224,0.574250654029296
"TUBA4A",45.6943484350515,-1.27652909130461,0.882676183399762,-1.44620316636148,0.148120225884672,0.574250654029296
"DNAJB2",2504.72343753371,0.446790950285986,0.647329159322273,0.690206742353083,0.490064183941088,0.771839759117678
"DNPEP",2878.94905463013,0.542124724318528,0.542752030064915,0.998844212989287,0.317870164338634,0.661545081892607
"GMPPA",2378.34640193282,0.411410647906128,0.446066659428926,0.922307550250077,0.356368176842983,0.68808957501542
"CHPF",10161.43410996,1.0571418751839,0.675495457898257,1.56498739232548,0.117585865531069,0.574250654029296
"TMEM198",443.720919646634,1.01316596132483,0.846506348268059,1.19687934224918,0.231353587039445,0.60534049753867
"OBSL1",1839.82354265268,0.704748350889994,0.538018620100183,1.30989583735738,0.19023107554187,0.580733571917687
"STK11IP",1156.29302785588,1.1680414003201,0.69931305708538,1.67026968606636,0.0948660179780998,0.574250654029296
"SLC4A3",454.269504943681,0.948337309728621,0.697552420064447,1.35952120937521,0.173981486320837,0.579353977045281
"PAX3",5351.04129094272,-1.70706829231981,0.577138836920588,-2.9578121989297,0.0030983082386017,0.574250654029296
"RP11-384O8.2",55.6793534181858,-1.49236935627648,0.846250360448835,-1.76350808936135,0.0778148341506553,0.574250654029296
"CT75",59.6133721349822,-1.09913672087736,1.1140530522612,-0.986610753093339,0.323833496672362,0.663767936613211
"SGPP2",71.008065744798,-0.0777674616298069,0.54246303976056,-0.143359926722626,0.8860059298511,0.96098528047951
"FARSB",3058.80378505841,0.0689323297145753,0.402528251173374,0.171248426697099,0.864028430852244,0.950806140883375
"ACSL3",39797.1995534817,-0.476988728928108,0.386960248417457,-1.23265563033629,0.217704272295714,0.597676461329417
"SCG2",705.812752633765,-0.28877975218737,0.331020122541628,-0.872393345667541,0.382993829459837,0.703709839856769
"MLXP1",453.988518279663,0.935964526713931,0.585427307303868,1.5987715554719,0.109871371511599,0.574250654029296
"AP1S3",168.137829280614,-0.84409143504559,0.421191109556254,-2.00405805320744,0.0450638420855024,0.574250654029296
"WDFY1",13929.022158549,-1.37509635129888,0.621875377892388,-2.21120886946714,0.0270213764730924,0.574250654029296
"MRPL44",5702.71548475,-0.678386296649951,0.469493292314864,-1.44493288350325,0.148476738683637,0.574250654029296
"SERPINE2",13914.8865159913,-0.54759766096446,0.481497182250188,-1.13728113299721,0.255420779336645,0.620672032387697
"CUL3",3045.40488196024,0.00948161856617206,0.867260381552181,0.0109328395114767,0.991277029920115,0.998285659070684
"DOCK10",3236.22312187801,0.0468224326772047,0.437323916860788,0.107065794647837,0.914736783063703,0.972697914312876
"IRS1",547.616012461275,1.14812901939923,0.805131446771482,1.42601437815297,0.153864191799464,0.574250654029296
"RHBDD1",601.860359125524,0.400085530698974,0.607545459571841,0.658527727259995,0.510199086243054,0.785112544765245
"MFF-DT",188.156561015806,-0.0837666406384455,0.395720740014619,-0.211681198805377,0.832355756897189,0.937412657342597
"MFF",3357.5925311794,-0.200577593975463,0.434831636776071,-0.461276450496071,0.644600278301347,0.856091791179853
"AGFG1",5477.55819459776,-0.311774022446848,0.313827371893909,-0.993457073439231,0.320487259889289,0.66281357751615
"SLC19A3",310.480324397228,-1.09998696843784,0.653003942964578,-1.68450279709491,0.0920845393502026,0.574250654029296
"CCL20",156.729916210731,-0.409224489601963,0.471222416931629,-0.868431710585065,0.385158041505373,0.705511526242402
"DNER",857.945254467761,-1.10494358789835,0.814659890265585,-1.35632501501717,0.174995779765264,0.579353977045281
"TRIP12",12141.2824884183,-0.381282918000942,0.283888683181316,-1.34307191723251,0.179248687858781,0.579467537106281
"SP110",2049.78858822748,-0.506250668354876,0.423324367380714,-1.19589304883927,0.231738298110096,0.60534049753867
"SP140L",526.888573960712,-0.0368052486563385,0.477136814962862,-0.077137725495366,0.938513981787706,0.981750191022398
"SP100",5786.7587986115,-0.211313641136278,0.333156312733071,-0.634277764100436,0.525899565318886,0.793776743247208
"CAB39",3675.88866736765,-0.220131787621111,0.30691519034033,-0.717239793107055,0.473226149575203,0.761107766539751
"ITM2C",7627.3034811416,1.20319070660701,0.768073659507828,1.56650432118451,0.117230597747518,0.574250654029296
"PSMD1",8623.68771409569,-0.580867389718495,0.438609269758972,-1.32433906387272,0.18539046239422,0.580733571917687
"HTR2B",2518.95856001576,0.015627341977605,0.561845899281163,0.0278142850158716,0.977810272575881,0.99536210606039
"ARMC9",7257.97490684219,0.105326021215814,0.236872549453345,0.444652710746286,0.656570748723174,0.861622621700678
"RPS28P4",14.9841668158036,-1.30750243723135,1.08678542991996,-1.20309161425512,0.228940870102306,0.603639428053638
"NCL",48195.1385560103,-0.277428807654893,0.377528610396069,-0.734855054730395,0.46242777341955,0.754014702083772
"PTMA",24836.2151199048,-0.0109388513989399,0.485157937389905,-0.0225469904868293,0.982011628525982,0.996048721488831
"PDE6D",801.344108721105,0.433459840344905,0.839112538458045,0.51656937595216,0.605456798021006,0.836475836207727
"COPS7B",2064.44532987444,0.117087996304464,0.401324611681698,0.291753839401531,0.770474841193664,0.913441432212992
"DIS3L2",1022.83909149935,0.801159196297233,0.560886140219565,1.42838116125246,0.153182178524393,0.574250654029296
"TIGD1",220.597712354694,-0.192640474358904,0.555108645336901,-0.347032019726497,0.728567263581734,0.894095498488191
"EIF4E2",1818.30361484411,-0.078811734903588,0.460939387284873,-0.170980690905636,0.864238948437456,0.950862252360213
"GIGYF2",4211.6802316022,-0.123697733349396,0.317289511960093,-0.389857618000794,0.696641834984573,0.880337190678239
"KCNJ13",110.387769044133,-0.825113472891764,0.440894675046115,-1.87145257040236,0.0612823780931915,0.574250654029296
"SNORC",54.8030967605292,-0.0626867757590664,0.637329936629451,-0.0983584359626794,0.921647677887422,0.974972221856061
"DGKD",1292.05075440791,0.182927076565122,0.368861846060121,0.495923008896145,0.619948731876273,0.844268231841012
"USP40",1547.92962537883,0.0505721235845757,0.277972990973738,0.181931789154845,0.855636256660079,0.946840068798205
"HJURP",4996.1932335136,-0.609243230890003,0.494266734906622,-1.23262034011879,0.217717444597126,0.597676461329417
"TRPM8",118.301911288335,-0.512248200848986,0.571295645199936,-0.896642929371036,0.369909482889157,0.696629726416029
"SH3BP4",5551.4965812567,0.256338718770335,0.446387087182046,0.574252092255963,0.565797223148853,0.818699859174988
"AGAP1",1610.0735477933,0.431398677706941,0.381256370686482,1.13151860762398,0.25783687608195,0.62194955918363
"COPS8",7526.5385079653,-0.219049906142567,0.257224618856686,-0.851589972671363,0.39444170694147,0.70996700722119
"MLPH",7647.41475009209,0.0244088511759758,0.430830440330912,0.0566553541509923,0.954819739081166,0.987113529579965
"RAB17",4056.59890333215,0.477060323975327,0.490262572818354,0.973071065231166,0.330517983567991,0.668341419564017
"AC104667.3",97.0200081077439,-0.098380413026799,0.402454085471029,-0.244451271780867,0.806881336772987,0.927742324042321
"LRRFIP1",4897.87140306528,-0.711460364359121,0.364189794774172,-1.95354283554344,0.0507553067102605,0.574250654029296
"UBE2F",751.933705561207,-1.20732676511748,0.585719085372587,-2.06127270780236,0.0392770304240212,0.574250654029296
"SCLY",334.512098427462,-0.211044552182035,0.49578660327568,-0.425676189690597,0.6703438143114,0.866583115279734
"ERFE",570.617239893501,1.09901274868903,0.779532395355846,1.40983589038316,0.1585881463101,0.577285144149678
"ILKAP",3391.95257098861,-0.606055077867139,0.67191965990137,-0.901975509923465,0.367069877310769,0.695460903913171
"HES6",13083.658304817,0.759068071373346,0.625620451941828,1.21330443884518,0.225013446445138,0.601216202621133
"PER2",339.063058897845,0.247041492578716,0.585870968467593,0.421665359566935,0.673269292258422,0.867305298574956
"TRAF3IP1",725.130245537562,0.0241992039742613,0.347479943396228,0.0696420165657363,0.944478593722519,0.983632851161454
"ASB1",1350.66510629758,-0.0524956022156826,0.500384464175626,-0.104910535746085,0.916446798789362,0.972982804370483
"HDAC4",1892.70818249078,0.57379688253291,0.362203767876578,1.58418253320996,0.113152186931638,0.574250654029296
"HDAC4-AS1",66.121020367221,-1.88897239355472,0.887589121731189,-2.12820588637949,0.0333200170020684,0.574250654029296
"NDUFA10",8448.9841188607,-0.675581319105553,0.496394725814375,-1.36097602164731,0.173521267201245,0.579353977045281
"COPS9",5320.12264891935,-2.35123493065625,0.995798561413797,-2.36115517913388,NA,NA
"GPC1",674.701172092903,1.09795145017037,0.609866208618471,1.80031527350492,0.071810870563151,0.574250654029296
"ANKMY1",605.01871637563,0.181473231661401,0.40365919241606,0.449570417498019,0.653020222656796,0.860697736261034
"DUSP28",326.10148826603,0.0918362964369513,0.314082752527336,0.292395222908518,0.769984460292398,0.913422703865626
"RNPEPL1",2478.29015250496,0.971494906910354,0.682730853422231,1.42295445129025,0.154749359764992,0.574693806155286
"CAPN10",1405.42512652881,0.493949564844804,0.736565901879398,0.670611500728526,0.502468054074104,0.779784171930135
"MTERF4",1116.44279811692,-0.26251964176818,0.26491780331726,-0.990947525915394,0.321711203861912,0.662827387009654
"PASK",1183.94061634979,0.581419401360547,0.445395688976251,1.30539970581428,0.191756778512268,0.58076141635106
"PPP1R7",2266.95349096573,-0.126450210773887,0.279043188446889,-0.453156414523819,0.650436114865775,0.859914486560376
"ANO7",305.791471576331,-0.0560050105870779,0.677801472833719,-0.0826274548400359,0.934147770110024,0.980245062005287
"HDLBP",30544.8141231264,0.405604173208839,0.565207588021001,0.717619829961957,0.472991727293464,0.761107766539751
"SEPTIN2",16840.5602427517,-0.213002733449056,0.305160085515427,-0.698003256517923,0.485175157501353,0.769222541284794
"FARP2",6801.67772134212,0.154273376144382,0.347490397822031,0.443964429265739,0.657068301413796,0.861922051239791
"STK25",3789.46391932199,0.914481670698961,0.539686051439602,1.69446971671697,0.0901760614982513,0.574250654029296
"THAP4",2863.28006515041,0.729446425587384,0.467245481546494,1.56116314527656,0.118485262276525,0.574250654029296
"ATG4B",2560.32173110768,-0.180837488027147,0.590118883445013,-0.306442469645181,0.759267776558283,0.90866691741304
"DTYMK",6064.18741420726,-1.01388422731,0.876113655111858,-1.15725194030967,0.247169442550891,0.614623889163364
"ING5",1546.53512106783,-0.0630332615541877,0.511410235025456,-0.123253813156575,0.901906113642227,0.967491659983339
"D2HGDH",692.789103098497,0.788060561039917,0.641855991836748,1.22778406848674,0.219528037778087,0.59828833393982
"LINC01881",180.488845005496,-0.978477974544222,0.61254733117638,-1.59739162141982,0.11017843894543,0.574250654029296
"CHL1-AS2",115.375483234878,-2.60599926832628,1.03053490017471,-2.5287831279508,0.0114458727866788,0.574250654029296
"CHL1",1432.62988036096,-0.228270996194572,0.508697364179584,-0.448736345553357,0.653621862444767,0.860697736261034
"TRNT1",820.847666524435,-0.229162095745021,0.350525483190744,-0.65376729149338,0.513261742337752,0.786177295816923
"CRBN",1240.89932400842,-0.775409855655343,0.44835114702188,-1.72946999423535,0.0837250122596232,0.574250654029296
"RP11-97C16.1",114.981257897707,-0.422008235493348,0.812577566182007,-0.519345171533844,0.603520058410845,0.836051841433208
"SUMF1",513.374525725988,-0.787113434816374,0.720685473610886,-1.09217330394168,0.274756934129114,0.631389196294886
"SETMAR",696.692864310761,0.0796342074779451,0.312865177772321,0.254532025727378,0.799084565634244,0.924933207779961
"BHLHE40",3044.28931339069,0.0277611138809406,0.254634527207568,0.109023368454313,0.913183955464759,0.972697914312876
"ARL8B",5493.73012636222,-0.564502157782908,0.348491602499599,-1.61984436277359,0.105265713890725,0.574250654029296
"EDEM1",2554.94376838908,-0.49824321713683,0.473930357275283,-1.05130049064872,0.293120601819708,0.643634314660662
"LMCD1-AS1",51.7076131318239,-0.88882935223798,0.672327347634346,-1.32201873888578,0.186161911073339,0.580733571917687
"LMCD1",945.275870574859,0.568589031336186,0.439572246262218,1.29350530241849,0.195836351355954,0.584830956317606
"RAD18",1069.91786161233,-0.388683131239564,0.357193351347544,-1.08815891945699,0.276524956699274,0.63218748960968
"THUMPD3-AS1",643.95231793853,0.0538128931027096,0.420955213558879,0.127835198067176,0.898279394544334,0.96646107061038
"THUMPD3",1557.40772974339,-0.401388031605422,0.303812711803234,-1.32116931257762,0.186444916047891,0.580733571917687
"SETD5",3393.26870945125,0.18284243017063,0.666862877130626,0.274182948910522,0.783944031002318,0.918824757552685
"MTMR14",1382.81046088021,0.906024542684191,0.636115423360936,1.42430840286371,0.154357216128226,0.574250654029296
"BRPF1",1185.66616228828,0.587946278125622,0.764600208248044,0.768959087093115,0.441917598704475,0.742194941413927
"OGG1",441.275672611725,0.944926485344371,0.596993062084571,1.5828098270437,0.113464816206685,0.574250654029296
"TADA3",3054.55481915626,-0.288837188908568,0.581775504911684,-0.496475335365683,0.619559084903823,0.844087297272969
"ARPC4",4356.97516053422,-0.814660042460496,0.837150914032894,-0.973134029724639,0.330486693043016,0.668341419564017
"TTLL3",180.441494683781,0.495926575010152,0.551379331574648,0.899429025737813,0.368424184421049,0.69595943506944
"RPUSD3",2708.64125210052,0.811751121250484,0.488798164658643,1.66070820216229,0.0967720652908461,0.574250654029296
"JAGN1",1763.99780164118,0.416595470805291,0.384030330793457,1.08479835419393,0.278010974627534,0.632934767769262
"IL17RE",126.324085233189,0.11547394397447,0.836645633301945,0.138020135859354,0.890224503733556,0.963184453531287
"IL17RC",657.281448614709,-0.456915381136349,0.915415636723087,-0.499134341611171,0.617684745914533,0.842723540527435
"CRELD1",105.102817563042,0.170690500574837,0.533596528687684,0.319886827214993,0.749054123987179,0.904565576629055
"PRRT3",115.641590067571,0.0202016292905866,0.366847331400552,0.0550682192874641,0.956084115044973,0.987649803765262
"RP11-1020A11.2",63.6921841606033,-0.176130225247298,0.546060782190067,-0.322546923331316,0.747038395829783,0.903647358364977
"EMC3",3589.65061187773,-0.600091322088423,0.450324197935658,-1.3325762302788,0.182670909875738,0.580733571917687
"EMC3-AS1",129.8714959268,-0.269579889023537,0.33694439874108,-0.800072326564157,0.423668893589785,0.729034919689593
"FANCD2",1253.89257995116,0.153744288939858,0.333762826781446,0.460639342081472,0.645057380675675,0.856275546994192
"BRK1",3603.92419568945,0.0899504312867875,0.266878114852508,0.337046862521864,0.736081573563915,0.897956246260278
"VHL",1819.57326505741,-0.948117874640208,0.810800668351328,-1.16936000628625,0.242258616079534,0.610750807896158
"TATDN2",1131.93533650715,-0.716498309373311,0.80651263130202,-0.888390685483262,0.374330633998502,0.69952261863606
"SEC13",4255.31628460741,0.690287766395765,0.424562570811558,1.62587993820621,0.103975198654566,0.574250654029296
"ATG7",728.151575144875,-0.186710777114042,0.520439026410204,-0.358756295433692,0.719777410221344,0.89036697180125
"VGLL4",933.31231961539,0.480721512618868,0.575627108142651,0.83512660508639,0.403646428368736,0.715838898033873
"TAMM41",558.031326380716,-0.235081628080767,0.388614452505132,-0.604922504979823,0.545230489049488,0.807314949690591
"TSEN2",652.952861425335,0.186945069080738,0.475562892313407,0.393102725427822,0.69424361121243,0.878844439764615
"MKRN2",1258.05271637494,0.708158323460068,0.521578662822233,1.35772103795094,0.174552218612097,0.579353977045281
"RAF1",1551.54067886993,0.658532076927581,1.03784137205912,0.634520934178047,0.525740909295285,0.793637758605685
"RPL32",20003.5542885785,-0.478732498820736,0.491067835326632,-0.974880585494484,0.329619497475616,0.668089420861642
"IQSEC1",939.213573131703,0.677027117463348,0.828134016560692,0.817533278339533,0.41362373960126,0.722414265088125
"NUP210",6943.62257225992,1.00146875090085,0.710933880631626,1.40866651341908,0.158933801115615,0.577285144149678
"HDAC11",462.447955877436,-0.101365504062615,0.667727058488674,-0.151806794069487,0.879339323353203,0.956441977526783
"CHCHD4",1490.00576011854,-0.859101176107936,0.484391957289629,-1.77356614448134,0.0761349418795479,0.574250654029296
"TMEM43",1966.51669270968,0.0729946364921969,0.233668197116772,0.312385841945445,0.75474730888453,0.906903466989508
"XPC",924.578362047132,0.489519069731739,0.608547340088117,0.804405898250837,0.421162595891502,0.727845651728413
"LSM3",2887.8077341624,-1.02943976747068,0.531969995874613,-1.93514629669701,0.0529723456610076,0.574250654029296
"SLC6A6",609.152334616236,0.798161617644366,0.731013718729886,1.09185586698858,0.274896458591908,0.631389196294886
"CCDC174",685.565328140568,-0.012343819100098,1.06611012533888,-0.011578371508454,0.990762002540261,0.997998985026238
"FGD5-AS1",2969.81610279043,0.152197604100399,0.293136901475362,0.519203155025473,0.603619079131264,0.836051841433208
"NR2C2",2122.29576397843,0.41927298194827,1.02617503844603,0.408578425941046,0.682849065745378,0.871826465968796
"MRPS25",7200.40954429757,-1.60242170611155,0.892833361512246,-1.79476011447134,0.0726919281297364,0.574250654029296
"RBSN",1450.59355016603,-0.389167391832703,0.526839649773906,-0.73868280794681,0.460099627652418,0.752792706731331
"CAPN7",1562.20627585904,-0.274441683885981,0.362505301567104,-0.757069435121568,0.449008264515845,0.747108144822163
"SH3BP5-AS1",175.074806619471,-0.301428437812174,0.512187501481938,-0.588511896405194,0.556188751166093,0.812792270688368
"METTL6",687.730176652496,-0.250172711403184,0.337152850927092,-0.742015708054277,0.458077818451842,0.752063254137515
"EAF1",1093.09418428618,-0.282362901724012,0.349070339218853,-0.808899725928825,0.41857282658233,0.726318291948756
"HACL1",1036.88458250303,-0.230081197422724,0.231274855934399,-0.994838788216505,0.319814677785635,0.662239147799644
"BTD",1395.55019283369,0.241219457639263,0.539233508870148,0.447337662944367,0.654631277291862,0.860948168386579
"ANKRD28",17880.7642490667,-0.504266745934825,0.339302936623871,-1.48618444317746,0.13723034125968,0.574250654029296
"DPH3",2605.54178508921,-0.687838999327165,0.479879297548964,-1.43335835248651,0.15175545393437,0.574250654029296
"OXNAD1",1961.32783856913,-0.428427164855757,0.30785911401339,-1.39163385248073,0.164033302268206,0.578988712581685
"RFTN1",190.829977305066,-0.0994503484206226,0.4922279650984,-0.202041239978598,0.839884484093618,0.939894591213672
"RP11-415F23.4",26.1998229828825,-0.512054823036777,0.663413279404666,-0.771848919720577,0.440203913867102,0.740464351236026
"PLCL2",366.40666518928,0.0171222063896962,0.336726236731934,0.0508490415118054,0.959445811919296,0.989404508047429
"TBC1D5",1498.94906037585,0.553570287607703,0.810644416429599,0.682876827852398,0.494684677378632,0.774719753953483
"SATB1",438.311872424166,-0.337059956101387,0.375528916378972,-0.897560590943248,0.369419857042394,0.696520229712832
"KCNH8",220.813357061807,-0.00199556900825803,0.279123067556384,-0.00714942346302107,0.994295633995992,0.999235272119814
"RAB5A",1342.50857148676,-0.508263324793424,0.32032598232249,-1.58670652036502,0.112579128887705,0.574250654029296
"KAT2B",4427.3412434785,-0.709175303886391,0.399896419419442,-1.77339748356825,0.0761628656983605,0.574250654029296
"SGO1",500.069135450319,-0.433357680584973,0.393106999073823,-1.10239115967404,0.270291653163317,0.628251730521915
"HMGB1P5",283.815301730048,0.458410461570632,0.265407800038702,1.72719287641051,0.0841330297784925,0.574250654029296
"UBE2E2",710.909058643294,-0.499584701182244,0.37030162995841,-1.3491290903536,0.177295505902616,0.579467537106281
"NKIRAS1",842.094411055053,-0.686129087857525,0.437034279257961,-1.56996629422869,0.116422952965634,0.574250654029296
"RPL15",23416.6035275907,0.461886864662287,0.361803067815345,1.27662506415789,0.201734648692613,0.587707886313313
"NR1D2",2772.87536100471,-0.586548123326124,0.370193420137345,-1.58443692248368,0.113094325232698,0.574250654029296
"RARB",617.584961824624,0.345929512849184,0.688088052308081,0.50274018229036,0.615146954672406,0.840906182087954
"TOP2B",6800.21799958135,-0.484695463639566,0.328673106158872,-1.47470375445102,0.140292206267302,0.574250654029296
"NGLY1",1101.98990137098,-0.29652143402577,0.406525074982133,-0.729405028801243,0.465753942582971,0.756172700192214
"OXSM",681.308976042563,0.292902026149524,0.287122670344844,1.02012852484877,0.307667510044359,0.656492740002504
"SLC4A7",1143.04266656615,-0.706009195603247,0.383080025537043,-1.84298096621845,0.0653317895559475,0.574250654029296
"CMC1",821.627737425407,-0.0345775441912385,0.299344059824787,-0.115511041747337,0.90804006901176,0.970307069082933
"AZI2",815.534575809912,-0.0337065424360983,0.425207018434592,-0.0792708985853281,0.936817153005949,0.98141920900286
"RBMS3",130.824935849568,-0.451522921527793,0.485196947260005,-0.930597201976692,0.352061962411237,0.683895500861468
"TGFBR2",1155.58520317817,0.318617687114088,0.416787208155331,0.764461290748978,0.444592396049403,0.743825554461033
"STT3B",8935.51150304553,-0.420719934180633,0.284791178763573,-1.47729271674494,0.13959718948223,0.574250654029296
"OSBPL10",1064.88306726118,-0.123798614944739,0.25494491792413,-0.485589655807853,0.627258132003888,0.848467512948865
"GPD1L",1636.41455716902,-0.0992373867227815,0.377448287860085,-0.262916510458692,0.792614930373703,0.921664355263462
"CMTM8",124.391244770238,-0.636556967617639,0.702776585674189,-0.905774296687725,0.365055328288437,0.694621326384307
"CMTM7",1063.087902213,0.598768295838653,0.631726819803562,0.947827885516784,0.34321708198143,0.678190114331667
"CMTM6",2075.16897873412,0.114737767431138,0.437088210995109,0.262504832079359,0.79293226048868,0.921664355263462
"DYNC1LI1",1535.63660203601,0.0496340893578497,0.233226394893139,0.212815060579191,0.831471216180418,0.936882524385155
"CNOT10",1140.49280882747,-0.208533350515407,0.312899209271778,-0.666455345159658,0.505120097071509,0.781814681535895
"GLB1",2794.08663512183,0.638888068552873,0.705304555436314,0.905832896765633,0.365024306041337,0.694621326384307
"CRTAP",15446.4541832071,0.273962707326484,0.562008782707416,0.487470508924609,0.625924937114978,0.847722242143564
"FBXL2",271.962701681633,-0.0663524557767083,0.275878540959925,-0.24051329090633,0.809932360963358,0.929099660801019
"UBP1",4099.44634312111,-0.432557164900809,0.392221511188981,-1.1028389635988,0.270097104149427,0.628251730521915
"CLASP2",2273.01512287992,-0.250934909333022,0.253353549330344,-0.990453498663373,0.321952507385814,0.663126006472129
"PDCD6IP-DT",116.276540899237,-0.974507877311844,0.502476578268604,-1.93940955550551,0.0524514879087839,0.574250654029296
"PDCD6IP",5822.341159174,-0.209816140018096,0.373295504298125,-0.56206447064664,0.574072094332551,0.822845775807514
"TRANK1",597.930597954767,0.944375510463733,0.483145031077742,1.95464187711324,0.0506253548469736,0.574250654029296
"EPM2AIP1",793.11993300156,-0.311581530374646,0.51002755517299,-0.610911169826824,0.541258389713394,0.80413026717016
"MLH1",1627.20187808682,0.296654016164383,0.431899633957541,0.686858688547874,0.492171782077107,0.773413094251956
"LRRFIP2",2110.98157447177,-0.533447061771469,0.356698641945886,-1.49551189447028,0.134780898013226,0.574250654029296
"GOLGA4-AS1",349.484044720399,-0.0685744087241905,0.334949393469378,-0.204730655021949,0.837782568428081,0.939551310868484
"GOLGA4",6603.94389215351,-0.584375827005734,0.472866112200731,-1.23581667606933,0.216526714857713,0.596549980095455
"C3orf35",36.3672539555011,-0.896918484132308,0.769351412484815,-1.16581118794009,0.243690792790623,0.612003098332795
"ITGA9-AS1",50.978530544689,-0.874564754244964,0.973837294804899,-0.898060444912594,0.369153325451441,0.696497636568414
"CTDSPL",1052.67099536463,-0.122722520138952,0.247979541291862,-0.494889697350124,0.620677983549733,0.844935736199197
"VILL",239.971115882288,0.603061621057252,0.613085610121152,0.983649935835356,0.32528766344201,0.664340283688915
"MYD88",767.475043476287,0.734318772395561,0.565920199412783,1.29756593448602,0.194436534393096,0.584117001784933
"OXSR1",2812.47631536651,-0.194777890307831,0.239425337502438,-0.813522463159721,0.415918572606537,0.724454310935495
"XYLB",450.543968232635,-0.186150537136139,0.350907949962246,-0.530482530122691,0.595777418342608,0.8331099828812
"ACVR2B",579.922061286879,-0.349122358481349,0.317024704377286,-1.10124653902638,0.270789371744686,0.629010152098287
"EXOG",646.055659577309,-0.193976952359172,0.32350739820333,-0.599605923810294,0.548768898308521,0.808998938247447
"GORASP1",1814.00251972756,0.840509864427142,0.662250520007958,1.269172071646,0.20437969965362,0.58862569544189
"TTC21A",226.799881424024,-0.501651397005415,0.603697630853531,-0.830964660729512,0.405993593497527,0.717438369489305
"CSRNP1",119.757846658592,1.25461117184588,0.608624970232083,2.0613862940383,0.039266201384937,0.574250654029296
"SLC25A38",1749.73845254693,-0.792416941617806,0.766794706780369,-1.03341472575498,0.301409858062864,0.650790059466179
"RPSA",57990.1457169609,-1.09180653514879,0.831191452729214,-1.31354398744579,0.188999708834546,0.580733571917687
"EIF1B",2075.36742765964,-0.473764801650655,0.468158934856417,-1.01197428133238,0.311550350565054,0.658797325728826
"ENTPD3-AS1",127.829201677924,-0.897421984833062,0.572611905948155,-1.56724297121813,0.117057909762705,0.574250654029296
"RPL14",22458.3005271719,-0.25893506381288,0.342418641336239,-0.756194413956038,0.449532641454527,0.747108144822163
"ZNF619",354.639646974966,-0.0742342901263352,0.477684346990165,-0.155404485397265,0.876502448290315,0.955186551427813
"ZNF621",1565.34976943741,0.084503848239822,0.650788348154369,0.12984843456321,0.896686342025985,0.966001189052966
"RP11-761N21.2",144.668980769508,0.245898724908134,0.450086136025813,0.546337034682695,0.584834283305917,0.828282980607014
"CTNNB1",49051.8006107632,-0.0186223959211689,0.307726209587574,-0.0605161190076311,0.951744578266341,0.98596597663786
"ULK4",624.749436592497,0.0970067663896774,0.507877167028174,0.191004385878005,0.848522156986758,0.944035605098999
"TRAK1",2094.45883728122,0.418358797399524,0.384373192477449,1.08841824973023,0.276410508185354,0.63218748960968
"SEC22C",1879.97507624437,0.53547093921381,0.473511464921741,1.13085105405485,0.258117787317643,0.62194955918363
"SS18L2",883.419929035634,-1.10437154544662,0.680061907145304,-1.62392795985654,0.104391184469737,0.574250654029296
"NKTR",3065.12204963607,-0.262244504363796,0.417632858447078,-0.627930726856416,0.53004932108643,0.797012860326858
"ZBTB47",619.738627386567,0.847799023328573,0.666786739327126,1.27146953189878,0.203561659955204,0.58862569544189
"HIGD1A",5135.38887879515,-1.49418639553519,0.657053023583254,-2.27407277937268,0.0229616110252152,0.574250654029296
"POMGNT2",724.90559637946,0.903054785019085,0.510268962282427,1.76976232491142,0.0767667424854652,0.574250654029296
"SNRK",914.193741132233,-0.177314823944042,0.271465251963537,-0.653176871299382,0.513642259102105,0.786320616511699
"ABHD5",508.684011326098,-0.475216985992099,0.30127277779218,-1.57736450493349,0.114711677816576,0.574250654029296
"RP4-555D20.4",69.7384505509861,0.776257915111063,0.891387295995347,0.870842470605633,0.383840172143536,0.704299020765701
"RP4-555D20.1",95.9541936590636,-0.0414322095591864,0.349230125063248,-0.118638704354851,0.905561600243796,0.969077969764391
"TCAIM",1634.46517375659,-0.77672522416494,0.397102250066335,-1.95598293395515,0.0504671645329394,0.574250654029296
"ZNF445",888.505490688612,0.440550305812765,0.587544243728447,0.749816393429564,0.453365293989577,0.749073828087284
"ZNF197",1501.82713323607,-0.878986283756226,0.458540346152201,-1.91692244997012,0.0552477845090579,0.574250654029296
